2983|17|1001-5000|2|0
2984|19|1001-5000|2|1
2985|14|5001-10000|5|4
2986|10|1001-5000|0|2
2987|10|1001-5000|0|1
2988|14|1001-5000|1|1
2989|14|1001-5000|2|0
2990|5|>10000|0|2
2991|18|0-500|1|1
2992|4|5001-10000|4|0
2993|11|1001-5000|1|2
2994|9|501-1000|0|1
2995|7|501-1000|5|2
2996|9|0-500|0|2
2997|16|5001-10000|1|4
2998|16|0-500|3|1
2999|1|501-1000|5|2
3000|1|5001-10000|3|3
3001|7|1001-5000|7|1
3002|4|0-500|0|2
3003|14|5001-10000|3|3
3004|0|501-1000|0|2
3005|19|1001-5000|7|-1
3006|17|5001-10000|1|2
3007|17|0-500|0|3
3008|7|5001-10000|5|3
3009|17|5001-10000|0|1
3010|5|1001-5000|2|1
3011|6|1001-5000|6|-1
3012|4|1001-5000|8|4
3013|0|1001-5000|1|0
3014|0|5001-10000|0|1
3015|4|1001-5000|6|2
3016|2|Unknown|3|1
3017|10|1001-5000|1|2
3018|11|501-1000|2|0
3019|18|5001-10000|1|4
3020|6|5001-10000|1|2
3021|2|0-500|5|3
3022|19|5001-10000|5|3
3023|16|5001-10000|1|1
3024|13|1001-5000|4|0
3025|0|5001-10000|5|1
3026|16|Unknown|8|3
3027|0|1001-5000|0|4
3028|5|501-1000|7|2
3029|12|1001-5000|5|2
3030|7|>10000|4|2
3031|3|1001-5000|1|0
3032|4|1001-5000|3|1
3033|13|1001-5000|0|2
3034|3|0-500|0|0
3035|8|501-1000|6|2
3036|10|1001-5000|1|1
3037|10|501-1000|0|2
3038|12|1001-5000|6|3
3039|15|501-1000|0|4
3040|14|1001-5000|2|3
3041|13|0-500|5|2
3042|10|5001-10000|0|0
3043|0|501-1000|6|2
3044|1|5001-10000|5|3
3045|15|501-1000|1|0
3046|4|501-1000|0|3
3047|0|1001-5000|5|4
3048|14|1001-5000|3|3
3049|18|501-1000|0|3
3050|4|5001-10000|7|4
3051|1|1001-5000|6|1
3052|10|501-1000|3|2
3053|14|1001-5000|5|3
3054|18|5001-10000|6|2
3055|2|5001-10000|3|1
3056|10|0-500|0|3
3057|11|>10000|1|3
3058|6|501-1000|1|3
3059|15|5001-10000|0|2
3060|4|5001-10000|2|3
3061|0|501-1000|3|0
3062|14|0-500|5|1
3063|2|5001-10000|4|2
3064|19|1001-5000|1|0
3065|17|1001-5000|0|0
3066|6|1001-5000|1|2
3067|8|5001-10000|3|2
3068|7|>10000|1|0
3069|8|501-1000|0|0
3070|7|5001-10000|0|2
3071|17|1001-5000|2|3
3072|14|501-1000|0|2
3073|13|5001-10000|6|1
3074|6|1001-5000|0|2
3075|3|1001-5000|1|1
3076|16|0-500|2|2
3077|12|1001-5000|1|3
3078|7|0-500|1|2
3079|8|1001-5000|5|4
3080|5|501-1000|2|2
3081|7|5001-10000|1|2
3082|4|1001-5000|7|0
3083|2|>10000|3|2
3084|12|1001-5000|2|3
3085|14|501-1000|1|3
3086|8|5001-10000|1|4
3087|11|1001-5000|6|4
3088|9|0-500|1|3
3089|11|1001-5000|1|2
3090|5|5001-10000|1|2
3091|17|1001-5000|4|2
3092|16|0-500|0|0
3093|3|1001-5000|3|-1
3094|5|0-500|0|-1
3095|9|501-1000|0|2
3096|0|1001-5000|2|1
3097|9|5001-10000|3|3
3098|14|0-500|3|3
3099|11|501-1000|1|0
3100|3|Unknown|1|0
3101|9|Unknown|5|3
3102|18|1001-5000|0|-1
3103|11|5001-10000|1|0
3104|15|5001-10000|4|-1
3105|2|501-1000|1|2
3106|7|501-1000|0|-1
3107|9|501-1000|3|0
3108|3|5001-10000|1|0
3109|10|5001-10000|1|2
3110|19|501-1000|1|2
3111|2|501-1000|5|2
3112|9|1001-5000|1|0
3113|18|0-500|1|2
3114|12|1001-5000|5|3
3115|6|0-500|1|3
3116|16|0-500|0|2
3117|16|1001-5000|0|3
3118|8|1001-5000|4|2
3119|14|0-500|4|3
3120|14|1001-5000|4|2
3121|17|1001-5000|4|2
3122|7|0-500|2|0
3123|2|1001-5000|0|1
3124|15|0-500|2|2
3125|11|501-1000|2|1
3126|4|5001-10000|0|2
3127|13|501-1000|1|2
3128|18|501-1000|1|2
3129|16|5001-10000|0|1
3130|1|1001-5000|5|1
3131|8|1001-5000|0|2
3132|4|1001-5000|2|0
3133|14|1001-5000|1|-1
3134|18|1001-5000|3|0
3135|14|5001-10000|6|1
3136|4|1001-5000|0|1
3137|5|>10000|2|2
3138|16|1001-5000|0|2
3139|18|501-1000|3|3
3140|0|1001-5000|1|3
3141|19|1001-5000|1|3
3142|6|1001-5000|1|0
3143|14|5001-10000|4|2
3144|17|5001-10000|1|1
3145|6|1001-5000|1|0
3146|9|1001-5000|1|1
3147|12|1001-5000|5|3
3148|19|501-1000|0|4
3149|6|1001-5000|5|1
3150|10|5001-10000|8|1
3151|3|0-500|0|0
3152|6|1001-5000|7|4
3153|8|1001-5000|6|2
3154|2|5001-10000|5|1
3155|8|1001-5000|0|3
3156|11|5001-10000|0|1
3157|9|1001-5000|3|0
3158|15|0-500|2|3
3159|10|501-1000|0|3
3160|2|1001-5000|0|2
3161|1|5001-10000|1|0
3162|2|5001-10000|1|0
3163|10|501-1000|3|0
3164|10|5001-10000|2|3
3165|3|5001-10000|0|2
3166|15|1001-5000|1|1
3167|3|501-1000|4|3
3168|8|1001-5000|2|1
3169|7|5001-10000|0|2
3170|19|501-1000|1|2
3171|2|501-1000|5|2
3172|5|1001-5000|1|-1
3173|6|5001-10000|0|3
3174|17|5001-10000|1|0
3175|16|501-1000|9|4
3176|19|1001-5000|0|2
3177|2|5001-10000|6|2
3178|12|5001-10000|5|2
3179|16|Unknown|2|3
3180|13|5001-10000|0|2
3181|9|1001-5000|1|4
3182|15|1001-5000|1|4
3183|14|0-500|3|3
3184|19|1001-5000|7|3
3185|3|5001-10000|5|4
3186|17|1001-5000|0|1
3187|18|0-500|8|2
3188|11|1001-5000|1|2
3189|9|1001-5000|3|2
3190|5|1001-5000|1|0
3191|10|5001-10000|1|1
3192|12|501-1000|0|3
3193|18|1001-5000|6|1
3194|8|5001-10000|4|4
3195|13|1001-5000|7|0
3196|18|0-500|8|2
3197|8|5001-10000|0|3
3198|17|1001-5000|2|0
3199|17|1001-5000|8|0
3200|14|1001-5000|1|1
3201|7|1001-5000|0|1
3202|4|1001-5000|0|2
3203|10|1001-5000|0|4
3204|15|1001-5000|5|2
3205|13|>10000|0|-1
3206|6|Unknown|1|2
3207|18|1001-5000|0|0
3208|2|0-500|4|0
3209|15|1001-5000|2|3
3210|9|>10000|7|2
3211|3|501-1000|1|3
3212|10|>10000|6|0
3213|2|501-1000|7|3
3214|10|0-500|5|2
3215|5|501-1000|5|1
3216|12|501-1000|4|0
3217|15|501-1000|2|2
3218|10|1001-5000|8|3
3219|2|1001-5000|0|3
3220|2|1001-5000|0|2
3221|15|0-500|1|2
3222|15|1001-5000|2|4
3223|15|501-1000|1|0
3224|16|501-1000|1|2
3225|7|5001-10000|6|4
3226|12|5001-10000|0|3
3227|0|>10000|0|2
3228|19|501-1000|1|0
3229|2|501-1000|0|1
3230|3|1001-5000|8|-1
3231|11|5001-10000|2|3
3232|7|1001-5000|7|2
3233|1|1001-5000|3|1
3234|6|0-500|1|2
3235|15|0-500|2|2
3236|7|1001-5000|4|2
3237|19|1001-5000|1|0
3238|1|5001-10000|0|2
3239|2|501-1000|1|2
3240|19|1001-5000|1|0
3241|4|501-1000|0|0
3242|0|1001-5000|1|1
3243|11|1001-5000|1|4
3244|0|1001-5000|0|1
3245|12|1001-5000|4|0
3246|8|5001-10000|1|3
3247|10|5001-10000|0|0
3248|2|1001-5000|3|0
3249|13|1001-5000|1|1
3250|9|1001-5000|1|2
3251|16|5001-10000|5|2
3252|4|1001-5000|3|1
3253|12|0-500|0|2
3254|7|5001-10000|5|-1
3255|11|1001-5000|5|0
3256|7|5001-10000|0|3
3257|14|501-1000|0|0
3258|17|1001-5000|4|2
3259|5|>10000|7|2
3260|1|1001-5000|7|0
3261|6|1001-5000|3|2
3262|15|0-500|0|3
3263|0|1001-5000|1|2
3264|6|1001-5000|4|3
3265|18|1001-5000|0|3
3266|17|1001-5000|1|3
3267|19|1001-5000|0|3
3268|7|0-500|1|2
3269|8|0-500|1|0
3270|16|0-500|0|0
3271|15|501-1000|3|2
3272|16|5001-10000|0|0
3273|5|5001-10000|4|0
3274|12|501-1000|0|2
3275|8|0-500|0|2
3276|14|0-500|7|1
3277|6|5001-10000|2|3
3278|7|>10000|1|3
3279|8|0-500|1|-1
3280|13|0-500|1|3
3281|16|0-500|2|1
3282|4|1001-5000|6|4
3283|16|501-1000|0|3
3284|3|1001-5000|1|2
3285|2|Unknown|1|1
3286|3|5001-10000|2|1
3287|2|1001-5000|1|2
3288|0|501-1000|4|3
3289|6|501-1000|3|1
3290|5|1001-5000|0|2
3291|10|1001-5000|4|2
3292|12|Unknown|0|2
3293|15|1001-5000|2|0
3294|9|0-500|5|2
3295|19|501-1000|1|1
3296|6|1001-5000|3|2
3297|4|1001-5000|6|0
3298|15|5001-10000|2|0
3299|8|501-1000|2|2
3300|16|5001-10000|2|0
3301|4|501-1000|1|2
3302|7|0-500|3|2
3303|0|1001-5000|0|1
3304|19|501-1000|1|0
3305|8|0-500|2|1
3306|16|5001-10000|0|1
3307|11|1001-5000|0|0
3308|18|1001-5000|3|2
3309|1|501-1000|0|2
3310|18|1001-5000|2|3
3311|8|5001-10000|1|2
3312|14|0-500|2|4
3313|12|1001-5000|1|2
3314|4|501-1000|0|3
3315|2|Unknown|2|1
3316|18|1001-5000|2|2
3317|12|501-1000|1|1
3318|1|501-1000|1|0
3319|1|1001-5000|0|0
3320|0|1001-5000|1|1
3321|4|1001-5000|8|-1
3322|4|5001-10000|6|2
3323|17|0-500|0|0
3324|7|1001-5000|1|3
3325|14|Unknown|7|1
3326|15|501-1000|1|1
3327|13|1001-5000|0|2
3328|6|5001-10000|1|2
3329|9|1001-5000|1|1
3330|3|0-500|9|2
3331|2|5001-10000|1|3
3332|16|5001-10000|0|2
3333|11|5001-10000|7|1
3334|18|1001-5000|0|1
3335|0|5001-10000|0|0
3336|13|1001-5000|1|3
3337|13|5001-10000|1|2
3338|2|501-1000|1|3
3339|14|>10000|0|0
3340|7|1001-5000|1|3
3341|0|0-500|2|0
3342|6|>10000|0|2
3343|13|501-1000|4|1
3344|12|5001-10000|1|2
3345|6|5001-10000|2|2
3346|3|5001-10000|0|3
3347|17|>10000|3|1
3348|5|5001-10000|1|3
3349|9|0-500|8|1
3350|18|501-1000|1|2
3351|19|>10000|2|4
3352|14|1001-5000|1|2
3353|19|0-500|0|2
3354|17|1001-5000|1|3
3355|5|0-500|0|2
3356|13|0-500|0|2
3357|19|0-500|2|1
3358|14|1001-5000|0|2
3359|16|Unknown|5|0
3360|18|Unknown|1|2
3361|16|>10000|0|1
3362|2|1001-5000|2|3
3363|17|1001-5000|4|2
3364|17|1001-5000|0|3
3365|6|0-500|3|2
3366|8|0-500|1|-1
3367|19|5001-10000|1|2
3368|19|5001-10000|4|2
3369|0|501-1000|6|1
3370|19|501-1000|0|0
3371|6|501-1000|1|1
3372|9|501-1000|0|2
3373|3|1001-5000|1|0
3374|7|0-500|1|2
3375|17|501-1000|1|4
3376|4|1001-5000|0|2
3377|9|0-500|1|4
3378|16|1001-5000|0|3
3379|19|501-1000|2|2
3380|4|1001-5000|1|3
3381|9|1001-5000|1|2
3382|11|1001-5000|0|1
3383|11|1001-5000|4|0
3384|18|1001-5000|1|3
3385|15|0-500|9|2
3386|7|1001-5000|5|2
3387|12|501-1000|3|4
3388|16|5001-10000|1|0
3389|6|1001-5000|1|2
3390|16|5001-10000|0|-1
3391|8|0-500|1|3
3392|7|1001-5000|2|2
3393|3|0-500|0|2
3394|1|5001-10000|1|3
3395|8|1001-5000|7|2
3396|1|1001-5000|1|1
3397|6|0-500|1|0
3398|12|501-1000|1|0
3399|2|0-500|1|2
3400|6|5001-10000|1|3
3401|15|5001-10000|2|3
3402|13|1001-5000|5|2
3403|8|1001-5000|4|1
3404|13|501-1000|5|2
3405|11|1001-5000|0|2
3406|1|5001-10000|4|-1
3407|8|501-1000|0|1
3408|1|5001-10000|0|2
3409|17|501-1000|0|4
3410|3|1001-5000|1|3
3411|7|5001-10000|1|0
3412|7|1001-5000|0|3
3413|8|501-1000|3|2
3414|0|1001-5000|1|0
3415|7|1001-5000|1|1
3416|7|5001-10000|7|2
3417|14|501-1000|1|0
3418|15|0-500|0|0
3419|4|0-500|0|2
3420|2|1001-5000|3|0
3421|14|5001-10000|1|2
3422|19|0-500|1|-1
3423|4|1001-5000|2|4
3424|11|5001-10000|0|3
3425|6|501-1000|0|2
3426|7|1001-5000|9|3
3427|4|1001-5000|3|3
3428|5|501-1000|1|4
3429|1|0-500|0|2
3430|5|501-1000|5|0
3431|11|5001-10000|6|2
3432|3|5001-10000|4|1
3433|19|501-1000|1|3
3434|2|501-1000|2|2
3435|7|5001-10000|3|3
3436|8|0-500|5|1
3437|11|5001-10000|1|2
3438|15|1001-5000|7|0
3439|12|0-500|5|0
3440|0|5001-10000|6|2
3441|8|1001-5000|0|2
3442|13|501-1000|0|4
3443|1|501-1000|4|3
3444|16|1001-5000|1|3
3445|7|5001-10000|0|2
3446|17|0-500|1|3
3447|10|>10000|3|2
3448|7|0-500|4|0
3449|7|0-500|7|3
3450|12|1001-5000|0|2
3451|15|501-1000|2|3
3452|19|>10000|7|2
3453|7|1001-5000|4|2
3454|15|1001-5000|0|3
3455|15|1001-5000|0|3
3456|1|5001-10000|5|2
3457|4|501-1000|0|0
3458|7|1001-5000|3|2
3459|11|1001-5000|6|1
3460|3|1001-5000|3|2
3461|10|5001-10000|4|3
3462|7|1001-5000|2|1
3463|17|501-1000|2|2
3464|11|1001-5000|3|0
3465|16|1001-5000|1|2
3466|16|1001-5000|1|2
3467|0|Unknown|5|1
3468|18|5001-10000|3|3
3469|1|1001-5000|0|3
3470|1|0-500|1|0
3471|12|1001-5000|1|1
3472|1|1001-5000|2|1
3473|6|1001-5000|0|2
3474|10|1001-5000|5|1
3475|1|5001-10000|1|4
3476|13|1001-5000|5|2
3477|4|0-500|1|3
3478|13|501-1000|6|2
3479|2|0-500|0|2
3480|0|501-1000|0|2
3481|11|1001-5000|4|2
3482|10|0-500|0|2
3483|14|5001-10000|1|0
3484|8|501-1000|1|3
3485|10|1001-5000|0|3
3486|14|5001-10000|1|2
3487|1|501-1000|0|0
3488|10|501-1000|2|2
3489|5|1001-5000|3|2
3490|10|1001-5000|1|0
3491|17|1001-5000|1|0
3492|8|501-1000|0|2
3493|18|1001-5000|1|3
3494|4|501-1000|1|1
3495|16|5001-10000|0|2
3496|18|0-500|1|3
3497|9|5001-10000|5|1
3498|0|Unknown|6|4
3499|4|>10000|6|2
3500|17|1001-5000|7|3
3501|10|5001-10000|2|2
3502|4|5001-10000|5|3
3503|18|501-1000|1|0
3504|16|1001-5000|8|4
3505|11|501-1000|1|0
3506|6|1001-5000|0|3
3507|3|Unknown|0|1
3508|16|1001-5000|1|0
3509|18|0-500|2|0
3510|14|5001-10000|1|2
3511|17|1001-5000|1|2
3512|14|1001-5000|1|2
3513|8|0-500|0|1
3514|4|5001-10000|1|4
3515|13|501-1000|1|2
3516|10|1001-5000|5|0
3517|14|5001-10000|7|0
3518|15|1001-5000|1|3
3519|3|>10000|0|0
3520|6|1001-5000|0|2
3521|3|501-1000|5|3
3522|16|501-1000|4|0
3523|9|501-1000|5|2
3524|18|1001-5000|1|0
3525|11|5001-10000|2|2
3526|0|1001-5000|5|2
3527|5|Unknown|2|1
3528|15|1001-5000|3|0
3529|16|1001-5000|1|4
3530|4|501-1000|5|3
3531|2|1001-5000|0|3
3532|6|Unknown|4|3
3533|12|1001-5000|3|1
3534|6|1001-5000|6|2
3535|13|0-500|2|2
3536|6|1001-5000|9|0
3537|1|1001-5000|4|1
3538|17|0-500|2|2
3539|4|501-1000|1|2
3540|10|1001-5000|2|1
3541|7|501-1000|3|2
3542|2|0-500|6|0
3543|0|1001-5000|2|1
3544|8|5001-10000|0|2
3545|11|5001-10000|2|0
3546|17|Unknown|4|2
3547|17|1001-5000|0|3
3548|9|0-500|2|1
3549|16|0-500|6|1
3550|16|1001-5000|1|2
3551|15|0-500|7|3
3552|9|1001-5000|1|2
3553|1|5001-10000|2|0
3554|13|1001-5000|6|2
3555|19|0-500|1|2
3556|7|501-1000|7|3
3557|9|0-500|1|1
3558|16|501-1000|5|2
3559|13|5001-10000|3|3
3560|18|>10000|1|2
3561|3|5001-10000|7|3
3562|18|501-1000|2|2
3563|3|Unknown|2|2
3564|17|5001-10000|3|3
3565|6|1001-5000|5|3
3566|14|501-1000|3|3
3567|8|Unknown|1|1
3568|17|1001-5000|0|4
3569|1|1001-5000|1|3
3570|18|1001-5000|1|1
3571|14|1001-5000|3|4
3572|10|0-500|0|3
3573|18|5001-10000|6|3
3574|16|1001-5000|5|-1
3575|19|501-1000|0|2
3576|15|5001-10000|8|1
3577|14|1001-5000|0|2
3578|2|501-1000|1|2
3579|17|1001-5000|2|0
3580|10|0-500|5|0
3581|10|>10000|0|4
3582|7|0-500|0|1
3583|16|501-1000|1|1
3584|15|1001-5000|0|3
3585|3|5001-10000|1|3
3586|5|501-1000|2|0
3587|19|501-1000|0|2
3588|7|0-500|2|1
3589|0|>10000|0|2
3590|1|501-1000|1|0
3591|1|0-500|1|0
3592|2|1001-5000|0|3
3593|5|1001-5000|1|4
3594|12|Unknown|5|3
3595|5|0-500|1|3
3596|12|1001-5000|8|2
3597|10|0-500|0|1
3598|16|0-500|6|0
3599|12|1001-5000|1|3
3600|17|0-500|6|3
3601|15|Unknown|2|3
3602|14|1001-5000|2|-1
3603|4|>10000|0|-1
3604|13|Unknown|3|3
3605|4|0-500|5|0
3606|14|1001-5000|0|4
3607|18|1001-5000|4|3
3608|16|1001-5000|0|2
3609|14|501-1000|1|3
3610|3|0-500|0|0
3611|10|1001-5000|3|3
3612|17|0-500|3|3
3613|17|5001-10000|3|1
3614|1|1001-5000|0|-1
3615|12|1001-5000|2|-1
3616|7|5001-10000|0|3
3617|11|1001-5000|0|2
3618|6|0-500|0|0
3619|15|1001-5000|3|0
3620|6|501-1000|6|1
3621|4|501-1000|0|3
3622|9|501-1000|0|3
3623|7|1001-5000|1|1
3624|7|1001-5000|0|3
3625|19|501-1000|0|4
3626|16|0-500|1|3
3627|4|1001-5000|0|0
3628|19|1001-5000|5|2
3629|7|5001-10000|3|2
3630|7|1001-5000|1|2
3631|18|1001-5000|1|0
3632|0|1001-5000|1|2
3633|10|501-1000|1|2
3634|4|>10000|1|4
3635|5|0-500|1|1
3636|1|5001-10000|4|0
3637|13|501-1000|2|3
3638|16|1001-5000|3|2
3639|12|501-1000|0|0
3640|14|1001-5000|6|0
3641|2|1001-5000|3|2
3642|6|5001-10000|0|0
3643|11|1001-5000|2|3
3644|11|1001-5000|3|0
3645|11|1001-5000|0|2
3646|6|1001-5000|1|2
3647|18|5001-10000|4|4
3648|11|501-1000|0|2
3649|6|0-500|3|1
3650|18|501-1000|0|1
3651|1|>10000|0|2
3652|10|5001-10000|1|3
3653|14|501-1000|8|1
3654|10|5001-10000|0|0
3655|15|1001-5000|2|2
3656|8|5001-10000|0|0
3657|7|1001-5000|5|3
3658|8|0-500|0|2
3659|2|5001-10000|6|1
3660|19|0-500|6|0
3661|10|5001-10000|8|2
3662|8|0-500|0|2
3663|15|5001-10000|6|0
3664|4|>10000|4|3
3665|6|501-1000|7|4
3666|6|Unknown|4|2
3667|12|501-1000|0|2
3668|11|5001-10000|1|2
3669|6|5001-10000|1|0
3670|3|5001-10000|9|2
3671|13|5001-10000|2|0
3672|15|Unknown|1|3
3673|4|1001-5000|8|2
3674|16|Unknown|1|3
3675|7|1001-5000|3|0
3676|0|Unknown|0|1
3677|5|5001-10000|1|2
3678|18|1001-5000|5|2
3679|9|0-500|0|2
3680|13|501-1000|1|2
3681|12|1001-5000|1|2
3682|11|Unknown|3|2
3683|16|5001-10000|3|0
3684|1|Unknown|5|2
3685|10|501-1000|9|1
3686|4|1001-5000|0|0
3687|15|5001-10000|4|1
3688|17|0-500|0|3
3689|4|501-1000|1|2
3690|5|5001-10000|6|2
3691|1|501-1000|1|2
3692|13|501-1000|1|3
3693|9|5001-10000|2|2
3694|14|501-1000|1|2
3695|19|0-500|0|2
3696|2|501-1000|0|2
3697|12|5001-10000|0|3
3698|1|501-1000|0|3
3699|10|>10000|0|3
3700|10|501-1000|0|1
3701|4|1001-5000|8|1
3702|13|1001-5000|0|3
3703|13|0-500|1|1
3704|14|1001-5000|0|1
3705|8|501-1000|5|2
3706|19|5001-10000|6|0
3707|5|5001-10000|9|2
3708|12|0-500|0|1
3709|17|1001-5000|1|0
3710|14|1001-5000|4|1
3711|13|501-1000|0|1
3712|7|1001-5000|2|2
3713|8|0-500|0|1
3714|0|501-1000|1|-1
3715|0|5001-10000|5|2
3716|9|501-1000|1|2
3717|8|1001-5000|3|3
3718|4|1001-5000|0|1
3719|7|5001-10000|1|2
3720|18|0-500|0|2
3721|15|1001-5000|0|3
3722|18|1001-5000|1|3
3723|12|>10000|2|0
3724|15|1001-5000|0|2
3725|16|5001-10000|3|-1
3726|15|1001-5000|5|3
3727|12|0-500|4|1
3728|11|1001-5000|1|-1
3729|13|1001-5000|5|3
3730|6|1001-5000|3|3
3731|19|1001-5000|0|3
3732|6|1001-5000|4|2
3733|14|501-1000|1|2
3734|13|1001-5000|0|2
3735|3|1001-5000|6|2
3736|3|1001-5000|6|1
3737|19|1001-5000|1|2
3738|7|0-500|0|0
3739|15|Unknown|0|3
3740|0|1001-5000|4|2
3741|3|501-1000|1|3
3742|3|1001-5000|2|0
3743|10|0-500|6|3
3744|13|5001-10000|5|3
3745|14|>10000|0|2
3746|8|1001-5000|4|1
3747|19|1001-5000|5|3
3748|6|1001-5000|4|1
3749|2|0-500|6|2
3750|5|1001-5000|4|1
3751|16|501-1000|0|2
3752|11|5001-10000|4|1
3753|12|1001-5000|0|3
3754|19|1001-5000|4|2
3755|17|1001-5000|2|3
3756|7|1001-5000|2|3
3757|17|0-500|0|2
3758|17|5001-10000|1|1
3759|8|0-500|2|3
3760|19|501-1000|2|1
3761|7|1001-5000|4|2
3762|16|0-500|1|3
3763|17|5001-10000|4|3
3764|19|5001-10000|1|2
3765|6|5001-10000|5|-1
3766|3|5001-10000|1|3
3767|0|1001-5000|0|3
3768|2|1001-5000|0|2
3769|17|501-1000|1|2
3770|17|5001-10000|0|1
3771|15|1001-5000|2|1
3772|0|1001-5000|1|2
3773|17|0-500|0|4
3774|0|1001-5000|1|0
3775|0|1001-5000|1|3
3776|11|0-500|2|4
3777|17|1001-5000|0|3
3778|3|0-500|1|3
3779|2|501-1000|5|1
3780|8|1001-5000|1|2
3781|8|1001-5000|0|1
3782|8|>10000|0|3
3783|5|5001-10000|5|1
3784|19|0-500|2|0
3785|4|5001-10000|2|1
3786|12|1001-5000|1|2
3787|10|5001-10000|5|3
3788|0|5001-10000|3|1
3789|0|1001-5000|1|1
3790|7|1001-5000|6|4
3791|4|501-1000|0|3
3792|14|5001-10000|7|1
3793|10|1001-5000|1|2
3794|3|1001-5000|1|2
3795|1|0-500|0|1
3796|15|0-500|2|-1
3797|8|0-500|0|4
3798|0|0-500|1|2
3799|7|1001-5000|5|2
3800|12|501-1000|5|2
3801|10|1001-5000|1|4
3802|1|5001-10000|1|2
3803|8|0-500|2|3
3804|1|5001-10000|5|3
3805|17|5001-10000|8|0
3806|9|501-1000|6|2
3807|0|Unknown|0|0
3808|15|501-1000|0|2
3809|2|1001-5000|1|3
3810|17|1001-5000|1|3
3811|9|1001-5000|2|3
3812|17|5001-10000|0|-1
3813|11|5001-10000|8|3
3814|11|0-500|5|2
3815|5|1001-5000|1|2
3816|3|1001-5000|7|3
3817|13|0-500|3|2
3818|15|5001-10000|4|3
3819|18|1001-5000|0|2
3820|6|5001-10000|0|3
3821|5|501-1000|1|2
3822|8|5001-10000|3|4
3823|6|501-1000|7|1
3824|11|1001-5000|0|3
3825|8|501-1000|0|2
3826|2|0-500|2|2
3827|9|5001-10000|1|2
3828|1|1001-5000|3|2
3829|5|>10000|1|4
3830|19|0-500|3|4
3831|3|0-500|4|2
3832|1|1001-5000|3|3
3833|6|1001-5000|3|0
3834|17|0-500|5|3
3835|3|1001-5000|0|4
3836|4|1001-5000|1|3
3837|0|>10000|0|2
3838|1|5001-10000|6|1
3839|0|1001-5000|1|2
3840|1|0-500|1|2
3841|13|501-1000|8|2
3842|13|0-500|0|0
3843|9|5001-10000|2|1
3844|5|5001-10000|7|1
3845|2|>10000|1|1
3846|19|501-1000|5|3
3847|0|0-500|1|0
3848|10|1001-5000|1|2
3849|11|501-1000|9|3
3850|10|0-500|0|3
3851|15|1001-5000|7|1
3852|7|1001-5000|0|1
3853|13|5001-10000|2|3
3854|5|501-1000|3|3
3855|19|501-1000|1|2
3856|0|1001-5000|2|3
3857|19|1001-5000|2|3
3858|6|1001-5000|4|0
3859|12|1001-5000|0|2
3860|8|501-1000|0|1
3861|17|1001-5000|0|2
3862|1|501-1000|3|1
3863|14|1001-5000|7|2
3864|15|1001-5000|8|3
3865|4|5001-10000|2|2
3866|10|501-1000|5|2
3867|11|0-500|0|0
3868|15|1001-5000|5|2
3869|4|5001-10000|1|2
3870|11|>10000|1|1
3871|10|1001-5000|5|2
3872|7|Unknown|3|2
3873|10|5001-10000|1|0
3874|12|1001-5000|4|3
3875|14|1001-5000|1|3
3876|0|501-1000|1|2
3877|5|0-500|4|0
3878|15|5001-10000|5|1
3879|11|Unknown|3|3
3880|14|1001-5000|3|1
3881|9|1001-5000|1|1
3882|14|501-1000|1|1
3883|19|501-1000|0|4
3884|15|0-500|1|1
3885|14|1001-5000|1|3
3886|13|501-1000|4|4
3887|9|1001-5000|0|-1
3888|13|5001-10000|0|2
3889|19|501-1000|3|3
3890|19|501-1000|6|0
3891|11|501-1000|7|2
3892|15|5001-10000|0|0
3893|11|5001-10000|0|4
3894|15|5001-10000|1|1
3895|16|0-500|0|3
3896|15|501-1000|1|2
3897|2|0-500|7|1
3898|5|1001-5000|8|2
3899|12|1001-5000|6|3
3900|16|>10000|0|1
3901|17|>10000|1|1
3902|10|501-1000|1|4
3903|11|1001-5000|2|0
3904|9|1001-5000|1|2
3905|1|0-500|2|3
3906|9|501-1000|1|3
3907|9|>10000|0|2
3908|8|0-500|3|2
3909|3|0-500|5|4
3910|10|1001-5000|1|0
3911|9|0-500|2|1
3912|19|>10000|0|3
3913|7|0-500|7|0
3914|17|1001-5000|1|2
3915|15|1001-5000|2|2
3916|9|>10000|0|0
3917|3|5001-10000|1|1
3918|17|501-1000|0|1
3919|12|1001-5000|0|2
3920|11|1001-5000|0|2
3921|12|Unknown|5|-1
3922|4|0-500|1|2
3923|9|1001-5000|0|2
3924|5|0-500|2|2
3925|13|0-500|0|0
3926|18|1001-5000|7|-1
3927|15|5001-10000|0|3
3928|6|1001-5000|7|2
3929|0|0-500|0|0
3930|19|1001-5000|1|2
3931|5|1001-5000|0|0
3932|6|Unknown|6|2
3933|14|0-500|5|3
3934|3|501-1000|0|0
3935|16|501-1000|2|-1
3936|18|5001-10000|0|2
3937|17|1001-5000|5|2
3938|16|0-500|5|3
3939|11|0-500|3|0
3940|5|Unknown|1|1
3941|14|0-500|3|0
3942|12|5001-10000|0|3
3943|11|501-1000|0|2
3944|7|1001-5000|0|3
3945|3|0-500|1|2
3946|4|5001-10000|3|2
3947|19|1001-5000|0|0
3948|1|501-1000|0|2
3949|2|0-500|1|0
3950|7|1001-5000|6|3
3951|1|1001-5000|1|2
3952|17|1001-5000|0|-1
3953|8|0-500|0|2
3954|8|1001-5000|1|1
